village,vlcode,block,district,area_km2,coastal_exposure_score,shoreline_distance_m,shoreline_distance_km,shoreline_proximity_score,shoreline_proximity_category,shoreline_method,shoreline_data_quality,official_shoreline_used
Jagannathapur,396002,Rajnagar,Kendrapara,0.8276221750144201,0.0451818053277409,376.4600789230265,0.3764600789230265,0.956076208920175,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sukdevpur,396008,Rajnagar,Kendrapara,0.5825729588219252,0.0315267038701778,3269.387944676942,3.269387944676942,0.5867148087312919,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tamulia,397008,Mahakalapada,Kendrapara,0.5811216158767759,0.0314458293606664,1960.0222664085618,1.9600222664085618,0.7538911652556323,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tamulia,396003,Rajnagar,Kendrapara,0.6661958502887887,0.0361864986856724,446.1315278485303,0.44613152784853033,0.9471807420705008,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dakhinadandi,395935,Rajnagar,Kendrapara,0.9800062967930936,0.053673245030102,192.82482373436392,0.1928248237343639,0.9795222739892225,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Singar Pur,397006,Mahakalapada,Kendrapara,0.7404794975645099,0.0403258742607038,2885.704884336006,2.8857048843360062,0.6357024499628341,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Keradasahi,396031,Rajnagar,Kendrapara,0.7405884470933163,0.0403319453548812,348.1905391583377,0.3481905391583377,0.9596855892001978,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Padini,395911,Rajnagar,Kendrapara,0.5983805197249428,0.0324075630350476,612.029562313883,0.6120295623138831,0.9259993185638566,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chandrasekhar,395964,Rajnagar,Kendrapara,0.6660352392186237,0.0361775488082054,3381.918071190089,3.381918071190089,0.5723472589612613,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Junapangara,395970,Rajnagar,Kendrapara,0.5600500491742165,0.0302716391891409,2469.375169468598,2.469375169468598,0.6888583299431285,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bindhanaukana,396044,Rajnagar,Kendrapara,0.5456841960648504,0.0294711176254287,2620.8940849120204,2.6208940849120204,0.6695127944301997,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gopalpur,395885,Rajnagar,Kendrapara,0.406000740248863,0.0216874087413652,1403.1990687317607,1.4031990687317606,0.8249848825882473,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baro,397010,Mahakalapada,Kendrapara,1.255016300596774,0.0689978788409449,443.5257512223439,0.4435257512223439,0.9475134407577448,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Khandiora,395981,Rajnagar,Kendrapara,0.478288694406378,0.0257155764846365,406.35605529928455,0.40635605529928454,0.9522591695030961,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Junapanga,396019,Rajnagar,Kendrapara,0.2878603506970046,0.0151041638298638,245.2730567785802,0.24527305677858022,0.9728258219193414,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chakradharpur,396010,Rajnagar,Kendrapara,1.4035647036463093,0.0772755772825795,3517.0109644302484,3.5170109644302485,0.555098954641807,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nathapur,395961,Rajnagar,Kendrapara,0.7272869761192367,0.0395907353297767,4072.982183484521,4.0729821834845215,0.4841140156927365,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nodhabasanta,395962,Rajnagar,Kendrapara,0.9778881500834772,0.0535552136049409,3447.163025096447,3.4471630250964473,0.5640169553213427,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badanaukana,396023,Rajnagar,Kendrapara,1.006315586821792,0.0551393016459947,2932.094171502091,2.932094171502091,0.6297795881230128,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Manapara,395956,Rajnagar,Kendrapara,0.9531999059199296,0.0521794880094854,3138.705298881759,3.138705298881759,0.6034000242884097,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bandhapur,396051,Rajnagar,Kendrapara,0.853557630265557,0.0466270304066253,1117.056733020644,1.117056733020644,0.8615187813496781,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Endulapur,395986,Rajnagar,Kendrapara,1.0424746076785745,0.0571542238158238,1338.3691910611299,1.33836919106113,0.8332621903890963,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sendhakani,395968,Rajnagar,Kendrapara,1.41376182888857,0.0778438010129878,2792.959880602949,2.792959880602949,0.6475438874369198,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Hatiagadi,395954,Rajnagar,Kendrapara,0.6303847265554346,0.0341909627052424,2000.6295843275295,2.0006295843275295,0.7487065300001119,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kanafulia,395977,Rajnagar,Kendrapara,0.545116319121184,0.0294394732994372,559.7424829146238,0.5597424829146238,0.9326751949613707,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jhinkiria,395958,Rajnagar,Kendrapara,0.830476339743593,0.0453408505577523,3730.6681126967737,3.730668112696774,0.5278197734433082,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badhi,395972,Rajnagar,Kendrapara,0.5524055062169001,0.0298456553345471,1799.3401168344383,1.7993401168344383,0.7744066383355637,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Prasanpur,396013,Rajnagar,Kendrapara,0.7126439916686204,0.0387747709230282,930.5056972237311,0.9305056972237311,0.8853371255968054,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Brahmansahi,396022,Rajnagar,Kendrapara,2.098569235879496,0.1160039500909843,2235.8065960280323,2.2358065960280324,0.7186797493941262,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kandhamara,396012,Rajnagar,Kendrapara,0.9328356658763184,0.0510447128478981,1888.453444178769,1.8884534441787688,0.7630288837247294,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Penth,396021,Rajnagar,Kendrapara,1.2282146246445642,0.0675043845541782,1277.1614559048164,1.2771614559048163,0.841077032586634,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gokhani,395971,Rajnagar,Kendrapara,0.7959461672435151,0.043416694193729,1527.9832663913267,1.5279832663913266,0.8090527653327166,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chinchiri,395982,Rajnagar,Kendrapara,1.2689621571174377,0.069774996550853,476.60193532242135,0.47660193532242134,0.9432903608058615,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Paripangara,395963,Rajnagar,Kendrapara,1.2389701307136345,0.0681037234497788,2482.146930229874,2.482146930229874,0.6872276652129407,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Narangarh,395884,Rajnagar,Kendrapara,0.3855497515792627,0.0205477996068006,852.8455464686446,0.8528455464686445,0.8952525688269474,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kanakapur,395978,Rajnagar,Kendrapara,0.6691933008210139,0.0363535283614556,328.17691564241454,0.3281769156424145,0.9622408758674539,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bahargarh,395898,Rajnagar,Kendrapara,0.9449297620064964,0.0517186432209925,3389.174895347729,3.389174895347729,0.5714207267917175,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Velsari,396047,Rajnagar,Kendrapara,0.9723172101726282,0.0532447790282521,1507.0432362025538,1.5070432362025539,0.8117263331606883,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Joginatha,396074,Rajnagar,Kendrapara,0.3388810240391062,0.0179472354452094,1528.332653897625,1.528332653897625,0.8090081564573753,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badkuji,395985,Rajnagar,Kendrapara,0.522853434432035,0.0281988982268381,1221.2438318904315,1.2212438318904315,0.8482164473455313,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gahmasikhar,395983,Rajnagar,Kendrapara,0.6230227398616563,0.0337807239915882,636.6149065728473,0.6366149065728473,0.9228603266494314,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pokharia,395957,Rajnagar,Kendrapara,1.1627090694870517,0.0638541586297371,3635.744689244466,3.635744689244466,0.5399393458018571,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mahulia,395953,Rajnagar,Kendrapara,1.1462520704084065,0.0629371102277973,1922.8918118006955,1.9228918118006955,0.7586318837733534,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Guhalkani,395959,Rajnagar,Kendrapara,0.553026177336944,0.0298802415586847,3206.410923582536,3.2064109235825358,0.5947555486911501,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sundripal,396073,Rajnagar,Kendrapara,0.5470841335321716,0.0295491276205127,1744.1943395633202,1.7441943395633202,0.7814475057379232,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kathapangara,395973,Rajnagar,Kendrapara,1.2393548816135789,0.0681251632758523,1622.066531729453,1.622066531729453,0.7970404621463818,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Krishnapriyapur,395882,Rajnagar,Kendrapara,0.8998088573460731,0.0492043298084937,340.06435430005223,0.3400643543000522,0.9607231190511772,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Lunia,396011,Rajnagar,Kendrapara,0.3548203703503679,0.0188354382088393,2183.2184604414056,2.1832184604414056,0.7253940638516481,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tiara,395992,Rajnagar,Kendrapara,0.4372679578938161,0.02342974048954,4249.764830091157,4.249764830091157,0.461542873614603,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dhagua,395991,Rajnagar,Kendrapara,0.6073361593332621,0.032906606326714,4068.3817880844767,4.068381788084476,0.4847013820444863,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhadia,395901,Rajnagar,Kendrapara,0.5380485839343916,0.0290456314314631,2351.22541111576,2.35122541111576,0.7039433794854231,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Khamarsahi,395955,Rajnagar,Kendrapara,0.566193651528448,0.030613984758596,2868.3201107293726,2.8683201107293725,0.6379220920069124,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kathuaganda,395979,Rajnagar,Kendrapara,0.672530923786317,0.0365395137766569,559.4826561871973,0.5594826561871973,0.9327083689526703,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Hatina,395988,Rajnagar,Kendrapara,2.345431191979353,0.1297600645113138,2521.8556583785507,2.5218556583785507,0.6821577595293806,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kaitha,395984,Rajnagar,Kendrapara,2.0477552673488035,0.1131723968767803,578.3006496046451,0.5783006496046451,0.930305737183073,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dera,395987,Rajnagar,Kendrapara,0.7644396796586616,0.0416610293879919,2007.5074594527543,2.0075074594527544,0.7478283810435995,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mugakani,395989,Rajnagar,Kendrapara,0.3283064995032984,0.0173579815490104,3368.6039331218253,3.3686039331218254,0.5740471729955576,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pachimaveda,395960,Rajnagar,Kendrapara,0.7530586032510083,0.041026831264621,4099.9498706843,4.099949870684299,0.4806708525147394,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kurunti,395990,Rajnagar,Kendrapara,2.948515647524384,0.1633662908682165,3657.699228735347,3.6576992287353467,0.5371362481018248,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chardia,395902,Rajnagar,Kendrapara,0.8776899551529131,0.0479717780041237,1451.3818263745534,1.4513818263745535,0.8188330351679988,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuagan,395980,Rajnagar,Kendrapara,0.6845799676065873,0.0372109336587069,692.6922399471845,0.6926922399471844,0.9157005206206675,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Maliparida,395965,Rajnagar,Kendrapara,0.6420341557851705,0.0348401144982022,3932.763359839627,3.932763359839627,0.502016785287311,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dhobeigarh,395974,Rajnagar,Kendrapara,0.7359444924617407,0.0400731660262068,1871.4109095906256,1.8714109095906255,0.7652048295935365,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nachhipara,395976,Rajnagar,Kendrapara,0.6774051014484699,0.0368111220336962,1097.076383821862,1.097076383821862,0.8640698196398782,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gadadharpur,395890,Rajnagar,Kendrapara,0.8719552352366295,0.0476522169644914,1923.9159560241187,1.9239159560241188,0.7585011237399503,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Laxminarayanpur,395897,Rajnagar,Kendrapara,1.183512883306574,0.0650134285626255,4408.651153272325,4.408651153272325,0.44125668691227204,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Paunsiapal,397011,Mahakalapada,Kendrapara,0.6097211568675541,0.0330395077242896,230.10057323989784,0.23010057323989785,0.974763004602163,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ambaora,395891,Rajnagar,Kendrapara,0.8649604337620088,0.0472624392484246,3005.4547685042535,3.0054547685042534,0.6204131005765461,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kanhupur,396050,Rajnagar,Kendrapara,2.7453555891371173,0.1520454172392091,406.53927293556063,0.40653927293556064,0.9522357767585083,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuapokhari,395969,Rajnagar,Kendrapara,0.433526173099955,0.0232212335953478,2138.712948103834,2.138712948103834,0.731076410289569,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chittakolha,396014,Rajnagar,Kendrapara,0.7208500030931807,0.0392320419982243,615.3823670152289,0.6153823670152289,0.9255712413021631,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sankuji,396015,Rajnagar,Kendrapara,0.6517557908500085,0.0353818420548392,503.33679377080654,0.5033367937708065,0.9398769245887875,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhatasahi,395967,Rajnagar,Kendrapara,0.4942041626112592,0.0266024486667191,2931.469350319456,2.9314693503194564,0.6298593636437293,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ogalasendha,395966,Rajnagar,Kendrapara,0.3930610507213861,0.0209663585944907,3623.969683471067,3.623969683471067,0.5414427474840007,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chakulidiha,397009,Mahakalapada,Kendrapara,0.9814243595060228,0.0537522650348142,1163.5177823070153,1.1635177823070153,0.8555867571116017,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kadalichua,396046,Rajnagar,Kendrapara,0.8456872571975208,0.0461884624143552,2223.4312438985357,2.2234312438985357,0.7202598017156832,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Akarapara,396045,Rajnagar,Kendrapara,0.7914001554842478,0.0431633726252514,2454.843705046631,2.4548437050466307,0.6907136689957301,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Charapada,395648,Rajkanika,Kendrapara,4.931389795974996,0.2738597994595791,388.99056524463793,0.38899056524463793,0.9544763494741144,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kharakhara,396105,Rajkanika,Kendrapara,0.8765568017147858,0.0479086342593485,175.0769326024152,0.17507693260241522,0.9817882779212591,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ujanga,395652,Rajkanika,Kendrapara,6.012884913672211,0.3341249404278891,1097.0032289348128,1.0970032289348128,0.8640791598629204,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mirzapur,395709,Rajkanika,Kendrapara,1.7495060576641128,0.096552783555172,509.3095332261187,0.5093095332261187,0.9391143409674352,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Namatara,395649,Rajkanika,Kendrapara,4.157413854952798,0.2307308306565577,939.4851333510709,0.9394851333510709,0.8841906548741293,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Deulatara,395650,Rajkanika,Kendrapara,3.466263557469012,0.1922172308940009,1328.1020793142864,1.3281020793142864,0.8345730681387984,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Muradpur,395651,Rajkanika,Kendrapara,1.2475602092073437,0.0685823962453199,1169.122632159971,1.169122632159971,0.8548711446644187,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Habalaganda,395711,Rajkanika,Kendrapara,0.6105499804312464,0.0330856930173033,251.89693011466568,0.2518969301146657,0.9719801032413706,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gopinathapur,395643,Rajkanika,Kendrapara,0.2382846040539793,0.012341609185685,2042.8029010935138,2.0428029010935136,0.7433219521419171,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Parinuapada,395712,Rajkanika,Kendrapara,2.630075939111531,0.1456215839311475,786.9512704052302,0.7869512704052302,0.9036657762073784,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bharigada,395705,Rajkanika,Kendrapara,0.7650303759278183,0.0416939452961154,666.950666233562,0.6669506662335619,0.9189871368624628,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dakhinaveda,395907,Rajnagar,Kendrapara,0.5446295173952226,0.0294123468019074,520.6253527171563,0.5206253527171563,0.9376695669787809,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Abdulpur,395647,Rajkanika,Kendrapara,1.0315449326364,0.0565451795433384,599.4987954073191,0.5994987954073191,0.9275992138342638,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mahamadpur,395592,Rajkanika,Kendrapara,0.4636140331999343,0.0248978469250694,524.7659553512156,0.5247659553512155,0.9371409057547503,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Hatasahi,395642,Rajkanika,Kendrapara,13.309403766156205,0.7407155297216903,2872.015747800513,2.8720157478005133,0.6374502428124179,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sihopada,395641,Rajkanika,Kendrapara,3.2028350191148944,0.1775379616682738,2924.5120598162002,2.9245120598162004,0.6307476521462613,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kanapur Kaema,395603,Rajkanika,Kendrapara,1.7052014429961553,0.0940839570160414,312.42937415675414,0.31242937415675415,0.9642514804323071,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Padhanpada,395594,Rajkanika,Kendrapara,2.2957321440889507,0.1269906390390257,817.9814090358158,0.8179814090358157,0.8997039299448684,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Batarapada,395598,Rajkanika,Kendrapara,2.1256317346362845,0.1175119784452918,656.6528933479101,0.6566528933479101,0.9203019293455033,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhamanda,395600,Rajkanika,Kendrapara,5.752733070934868,0.3196282615070315,1661.98667408493,1.66198667408493,0.7919435636544743,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kanapur Barha,395602,Rajkanika,Kendrapara,1.9807119789886487,0.1094364824395457,628.7295363163026,0.6287295363163027,0.9238671099271769,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ahamadpur,395646,Rajkanika,Kendrapara,0.8445638525038298,0.0461258619077769,496.02821108428384,0.49602821108428385,0.9408100651507927,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Fazilpur,395593,Rajkanika,Kendrapara,0.8869866310159391,0.0484898251707303,293.1803660269487,0.2931803660269487,0.9667091430236345,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sanahalapada,395596,Rajkanika,Kendrapara,1.618471484396133,0.0892510242587163,382.6200501498852,0.38262005014988515,0.9552897200400304,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Agapada,395640,Rajkanika,Kendrapara,3.484604904375432,0.1932392825323084,3283.3402211621046,3.2833402211621046,0.5849334188669308,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gahamapal,395599,Rajkanika,Kendrapara,0.3649126609982299,0.0193978201453215,177.39135859137266,0.17739135859137267,0.9814927781149781,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Damodarpur,395645,Rajkanika,Kendrapara,0.4704813936525116,0.0252805231285792,110.71993803240352,0.11071993803240351,0.9900052092549869,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kothasahi,395653,Rajkanika,Kendrapara,1.274328292006864,0.070074018590134,1884.8960515834424,1.8848960515834423,0.7634830822291533,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Panasaganda,395644,Rajkanika,Kendrapara,1.2672482967102054,0.0696794935408517,203.85493768296672,0.20385493768296672,0.9781139781307162,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badahalapada,395595,Rajkanika,Kendrapara,1.606493321002603,0.0885835541114727,1007.4386146091326,1.0074386146091325,0.8755145336053242,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Domanda Barha,395601,Rajkanika,Kendrapara,3.333705520045174,0.184830578211888,1641.2627485861938,1.6412627485861937,0.7945895398055693,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sikdarpur,395597,Rajkanika,Kendrapara,1.021130782268835,0.055964862323504,455.37870739063817,0.4553787073906382,0.9460000865747646,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nuadia,395745,Rajkanika,Kendrapara,0.6679970387236499,0.0362868679551783,366.8970387341506,0.36689703873415064,0.9572971926702503,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balabhadraprasad,395917,Rajnagar,Kendrapara,0.6162513802488958,0.0334033973306237,914.2745173513277,0.9142745173513277,0.8874094798353465,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Parimakundapur,395713,Rajkanika,Kendrapara,0.8578703534884609,0.046867352224757,506.6996110508911,0.5066996110508911,0.9394475689474473,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tentulikoli,395726,Rajkanika,Kendrapara,3.023102482831413,0.1675225612670411,2502.539771749398,2.502539771749398,0.6846239609911218,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Manikhandi,395919,Rajnagar,Kendrapara,0.5170898426529295,0.0278777283340038,1652.0354033073593,1.6520354033073592,0.7932141156622079,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Deulasahi,395655,Rajkanika,Kendrapara,3.336056424108974,0.1849615797878447,2282.2319486121514,2.2822319486121514,0.7127522828168482,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Belpal,395925,Rajnagar,Kendrapara,3.2821203209215275,0.1819560490104207,530.7073285402297,0.5307073285402297,0.9363823268955546,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badaraja,395722,Rajkanika,Kendrapara,0.9570129669826434,0.0523919666963559,2831.7873110179466,2.831787311017947,0.6425865035236908,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Barunadia,395706,Rajkanika,Kendrapara,2.108370370027078,0.116550107647674,773.196527776415,0.773196527776415,0.9054219454699304,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
