village,vlcode,block,district,shoreline_distance_km,shoreline_proximity_score,erosion_baseline_score,coastal_hazard_score,coastal_hazard_category,hazard_model,hazard_data_quality
Ajagar Patia,395824,Rajnagar,Kendrapara,0.8549247175046082,0.8949871057526112,0.2938079811515241,0.6545154559121764,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Panki,395607,Rajkanika,Kendrapara,0.8584604581342494,0.894535671714062,0.2938079811515241,0.6542445954890468,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Alifa,396943,Marsaghai,Kendrapara,0.8655864444338581,0.8936258445771643,0.2938079811515241,0.6536986992069083,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bangarakuan,395616,Rajkanika,Kendrapara,0.8674072894711453,0.8933933638850389,0.2938079811515241,0.653559210791633,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Birin Dola,396779,Marsaghai,Kendrapara,0.876946768325527,0.8921753883840119,0.2938079811515241,0.6528284254910168,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Banidihapatna,395707,Rajkanika,Kendrapara,0.8793273906702627,0.8918714368016093,0.2938079811515241,0.6526460545415753,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pata Paria,395807,Rajnagar,Kendrapara,0.8872198519772686,0.8908637481572426,0.2938079811515241,0.6520414413549551,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Raghunathpur,396972,Mahakalapada,Kendrapara,0.8936171285494309,0.8900469607564707,0.2938079811515241,0.6515513689144921,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Talchua,396062,Rajnagar,Kendrapara,0.8972333892418042,0.8895852461286727,0.2938079811515241,0.6512743401378134,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gogua,396996,Mahakalapada,Kendrapara,0.8980020568422293,0.8894871046767086,0.2938079811515241,0.6512154552666347,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sanabadagopalpur,396000,Rajnagar,Kendrapara,0.9075300356058952,0.8882705974769342,0.2938079811515241,0.6504855509467702,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Rangani,395797,Rajnagar,Kendrapara,0.9075572091492782,0.8882671280305816,0.2938079811515241,0.6504834692789585,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Khamaganbindha,396940,Marsaghai,Kendrapara,0.9137513833335902,0.8874762722070352,0.2938079811515241,0.6500089557848308,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balabhadraprasad,395917,Rajnagar,Kendrapara,0.9142745173513276,0.8874094798353465,0.2938079811515241,0.6499688803618175,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badhadia,395763,Rajnagar,Kendrapara,0.916217234395885,0.8871614388467539,0.2938079811515241,0.649820055768662,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baliora,395883,Rajnagar,Kendrapara,0.9221844029242194,0.8863995665066656,0.2938079811515241,0.6493629323646091,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Barunipalla,396036,Rajnagar,Kendrapara,0.9231787436920452,0.8862726116998705,0.2938079811515241,0.6492867594805318,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bajarpur,395685,Rajkanika,Kendrapara,0.9251999175209022,0.8860145535559778,0.2938079811515241,0.6491319245941962,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Keshanagar,395704,Rajkanika,Kendrapara,0.9257187411420504,0.8859483115243576,0.2938079811515241,0.6490921793752242,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Barada,395627,Rajkanika,Kendrapara,0.9268245887749732,0.8858071198151114,0.2938079811515241,0.6490074643496764,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Prasanpur,396013,Rajnagar,Kendrapara,0.9305056972237312,0.8853371255968054,0.2938079811515241,0.6487254678186929,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sana Rahama,396991,Mahakalapada,Kendrapara,0.9358293211743822,0.884657419331133,0.2938079811515241,0.6483176440592895,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bachharai,396717,Marsaghai,Kendrapara,0.9375711519403256,0.8844350269727831,0.2938079811515241,0.6481842086442795,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Namatara,395649,Rajkanika,Kendrapara,0.9394851333510708,0.8841906548741293,0.2938079811515241,0.6480375853850873,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mahadeiadia,395744,Rajkanika,Kendrapara,0.9524058399759509,0.8825409731289013,0.2938079811515241,0.6470477763379505,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Niyamatpur,397050,Mahakalapada,Kendrapara,0.9528788721224404,0.8824805776319966,0.2938079811515241,0.6470115390398077,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Alailo,397047,Mahakalapada,Kendrapara,0.9546519892934386,0.8822541907079632,0.2938079811515241,0.6468757068853876,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balia,396547,Marsaghai,Kendrapara,0.9577834195260664,0.8818543779545899,0.2938079811515241,0.6466358192333637,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jokia,396780,Marsaghai,Kendrapara,0.962445880963712,0.8812590871748502,0.2938079811515241,0.6462786447655198,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Podana,396791,Marsaghai,Kendrapara,0.9630594017681952,0.8811807544566129,0.2938079811515241,0.6462316451345773,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Raghunatha Pur,396723,Marsaghai,Kendrapara,0.9686848013051964,0.880462518279968,0.2938079811515241,0.6458007034285904,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dekani,396964,Mahakalapada,Kendrapara,0.9698304058166104,0.8803162505173294,0.2938079811515241,0.6457129427710073,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Raipur,396958,Mahakalapada,Kendrapara,0.9703567123733502,0.8802490530842281,0.2938079811515241,0.6456726243111466,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Burudia,395623,Rajkanika,Kendrapara,0.972287225476418,0.8800025702626987,0.2938079811515241,0.6455247346182289,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Banabiharipur,397126,Mahakalapada,Kendrapara,0.9750244686045312,0.879653086279214,0.2938079811515241,0.6453150442281381,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Govindpur,395934,Rajnagar,Kendrapara,0.9933308985004242,0.8773157695908684,0.2938079811515241,0.6439126542151308,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jogidhankud,397135,Mahakalapada,Kendrapara,1.005770114753434,0.8757275632664544,0.2938079811515241,0.6429597304204824,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badahalapada,395595,Rajkanika,Kendrapara,1.0074386146091323,0.8755145336053242,0.2938079811515241,0.6428319126238042,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Singadapal,395872,Rajnagar,Kendrapara,1.0082207022873124,0.8754146787132259,0.2938079811515241,0.6427719996885453,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ektala,395612,Rajkanika,Kendrapara,1.012762489766768,0.8748347952662063,0.2938079811515241,0.6424240696203334,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ostia,395928,Rajnagar,Kendrapara,1.0301859425776012,0.8726102147633472,0.2938079811515241,0.641089321318618,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gararomita,396983,Mahakalapada,Kendrapara,1.03149766278285,0.8724427377870277,0.2938079811515241,0.6409888351328263,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dhaniapada,396944,Mahakalapada,Kendrapara,1.0426032873752868,0.8710248009286659,0.2938079811515241,0.6401380730178092,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Babara,396992,Mahakalapada,Kendrapara,1.0447142287683626,0.8707552814989237,0.2938079811515241,0.6399763613599638,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mangarajpur,396890,Marsaghai,Kendrapara,1.0495827331495673,0.8701336836995611,0.2938079811515241,0.6396034026803463,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhupara,395677,Rajkanika,Kendrapara,1.0509456681158216,0.8699596677576286,0.2938079811515241,0.6394989931151869,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Taneipada,395679,Rajkanika,Kendrapara,1.056683430736759,0.8692270853587692,0.2938079811515241,0.6390594436758712,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gopinathpur,395906,Rajnagar,Kendrapara,1.0672854002174426,0.8678734538567531,0.2938079811515241,0.6382472647746615,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mundatala Sahara Kani,397013,Mahakalapada,Kendrapara,1.0691546226255744,0.867634796469507,0.2938079811515241,0.6381040703423138,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Manikunda,396897,Marsaghai,Kendrapara,1.0943287481307762,0.8644206305183941,0.2938079811515241,0.6361755707716461,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Karandia Patna,396715,Marsaghai,Kendrapara,1.096112064561995,0.8641929413797148,0.2938079811515241,0.6360389572884386,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ujanga,395652,Rajkanika,Kendrapara,1.0970032289348128,0.8640791598629204,0.2938079811515241,0.6359706883783618,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nachhipara,395976,Rajnagar,Kendrapara,1.097076383821862,0.8640698196398782,0.2938079811515241,0.6359650842445366,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Basaghar,397043,Mahakalapada,Kendrapara,1.0984822010736104,0.86389032860083,0.2938079811515241,0.6358573896211077,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Paramanandpur,395804,Rajnagar,Kendrapara,1.1010413650835862,0.8635635812894893,0.2938079811515241,0.6356613412343033,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dantiapada,396071,Rajnagar,Kendrapara,1.1028261230893297,0.8633357080943767,0.2938079811515241,0.6355246173172355,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Angulai,396518,Marsaghai,Kendrapara,1.1031528186359945,0.8632939964685944,0.2938079811515241,0.6354995903417662,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baghataila,395952,Rajnagar,Kendrapara,1.1042714373201692,0.8631511741852063,0.2938079811515241,0.6354138969717333,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Banabiharipur,395874,Rajnagar,Kendrapara,1.106252853182084,0.8628981922336765,0.2938079811515241,0.6352621078008156,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dhaneswarpur,396004,Rajnagar,Kendrapara,1.1141684252335329,0.8618875528704107,0.2938079811515241,0.6346557241828561,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bandhapur,396051,Rajnagar,Kendrapara,1.117056733020644,0.8615187813496781,0.2938079811515241,0.6344344612704165,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badataila,395628,Rajkanika,Kendrapara,1.1274324470356474,0.8601940375488014,0.2938079811515241,0.6336396149898904,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ghantia Palli,397040,Mahakalapada,Kendrapara,1.1307895049782766,0.8597654172444781,0.2938079811515241,0.6333824428072965,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Barei,396537,Marsaghai,Kendrapara,1.139069841835939,0.8587082056727735,0.2938079811515241,0.6327481158642738,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dangamal,395766,Rajnagar,Kendrapara,1.1568555591910383,0.8564373721883267,0.2938079811515241,0.6313856157736057,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhupur,395918,Rajnagar,Kendrapara,1.15737664684552,0.8563708410909014,0.2938079811515241,0.6313456971151505,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chakulidiha,397009,Mahakalapada,Kendrapara,1.1635177823070153,0.8555867571116017,0.2938079811515241,0.6308752467275707,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Muradpur,395651,Rajkanika,Kendrapara,1.169122632159971,0.8548711446644187,0.2938079811515241,0.6304458792592609,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Barunei,396075,Rajnagar,Kendrapara,1.183113397152434,0.8530848406889536,0.2938079811515241,0.6293740968739818,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chhatar,396988,Mahakalapada,Kendrapara,1.183385352501257,0.8530501181472618,0.2938079811515241,0.6293532633489667,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baruna,395708,Rajkanika,Kendrapara,1.1879075192876491,0.8524727398185857,0.2938079811515241,0.6290068363517611,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badaghai,396955,Mahakalapada,Kendrapara,1.1924849154467492,0.8518883099492625,0.2938079811515241,0.6286561784301672,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Anantapur,396977,Mahakalapada,Kendrapara,1.1999118301954277,0.8509400610616461,0.2938079811515241,0.6280872290975974,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Patarapur,395758,Rajkanika,Kendrapara,1.2050111215968733,0.850288996984209,0.2938079811515241,0.6276965906511351,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Endulapur,395684,Rajkanika,Kendrapara,1.217349625360005,0.8487136493648869,0.2938079811515241,0.6267513820795418,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bandhakud,396961,Mahakalapada,Kendrapara,1.2205493318866325,0.8483051192743654,0.2938079811515241,0.6265062640252288,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badkuji,395985,Rajnagar,Kendrapara,1.2212438318904315,0.8482164473455313,0.2938079811515241,0.6264530608679284,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mahanangala,396957,Mahakalapada,Kendrapara,1.224833638665123,0.8477581102841742,0.2938079811515241,0.6261780586311141,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kansardia,397132,Mahakalapada,Kendrapara,1.2292700941327177,0.84719167535063,0.2938079811515241,0.6258381976709877,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Arakhia,396538,Marsaghai,Kendrapara,1.2318095351460496,0.8468674462194841,0.2938079811515241,0.6256436601923001,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Harishpur,396048,Rajnagar,Kendrapara,1.236383595825003,0.846283442215469,0.2938079811515241,0.6252932577898911,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dihabalarampur,396713,Marsaghai,Kendrapara,1.2512049057812529,0.844391096449479,0.2938079811515241,0.6241578503302969,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Taras,395624,Rajkanika,Kendrapara,1.2598653544696254,0.8432853532017235,0.2938079811515241,0.6234944043816437,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Manitiri,396894,Marsaghai,Kendrapara,1.266191386834458,0.8424776620734464,0.2938079811515241,0.6230097897046776,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Laxmiprasad,395975,Rajnagar,Kendrapara,1.2664736450508918,0.8424416240887904,0.2938079811515241,0.6229881669138839,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tikhiri,396946,Mahakalapada,Kendrapara,1.2726543118864355,0.841652492847911,0.2938079811515241,0.6225146881693562,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Talagan,396710,Marsaghai,Kendrapara,1.273999753725316,0.8414807103823456,0.2938079811515241,0.622411618690017,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Penth,396021,Rajnagar,Kendrapara,1.2771614559048163,0.841077032586634,0.2938079811515241,0.62216941201259,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hariharpursasan,395672,Rajkanika,Kendrapara,1.2778498774951077,0.8409891367336055,0.2938079811515241,0.6221166745007729,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kankdia,396028,Rajnagar,Kendrapara,1.2794097547478338,0.8407899757199452,0.2938079811515241,0.6219971778925768,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baradia,395920,Rajnagar,Kendrapara,1.2799658247896684,0.8407189781635642,0.2938079811515241,0.6219545793587482,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jamboo,396057,Mahakalapada,Kendrapara,1.3022821734882932,0.8378696856181107,0.2938079811515241,0.620245003831476,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Iswarpur,395682,Rajkanika,Kendrapara,1.3125798575926997,0.8365549044704255,0.2938079811515241,0.6194561351428649,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jaripada,396542,Marsaghai,Kendrapara,1.318792780062713,0.8357616549152067,0.2938079811515241,0.6189801854097337,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Deulatara,395650,Rajkanika,Kendrapara,1.3281020793142864,0.8345730681387984,0.2938079811515241,0.6182670333438887,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dhandia,395947,Rajnagar,Kendrapara,1.329865859165568,0.8343478733791203,0.2938079811515241,0.6181319164880819,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Khandeipara,395940,Rajnagar,Kendrapara,1.334648527837117,0.8337372348567863,0.2938079811515241,0.6177655333746814,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Endulapur,395986,Rajnagar,Kendrapara,1.33836919106113,0.8332621903890963,0.2938079811515241,0.6174805066940674,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mangalapur,395716,Rajkanika,Kendrapara,1.3559303310898363,0.8310200303453907,0.2938079811515241,0.6161352106678442,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Udyan,395784,Rajnagar,Kendrapara,1.362521946598178,0.8301784302617905,0.2938079811515241,0.615630250617684,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Arimula,396722,Marsaghai,Kendrapara,1.363861154558342,0.8300074437214188,0.2938079811515241,0.6155276586934608,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kshirkot,396026,Rajnagar,Kendrapara,1.365067445104812,0.8298534277258756,0.2938079811515241,0.615435249096135,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Khandeita,395743,Rajkanika,Kendrapara,1.4001336818359384,0.8253762631025577,0.2938079811515241,0.6127489503221443,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gopalpur,395885,Rajnagar,Kendrapara,1.4031990687317606,0.8249848825882473,0.2938079811515241,0.612514122013558,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ananta Keshari,395782,Rajnagar,Kendrapara,1.4065711111375598,0.8245543491071861,0.2938079811515241,0.6122558019249214,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhusudanpur,396891,Marsaghai,Kendrapara,1.4086009442020877,0.8242951853749205,0.2938079811515241,0.6121003036855619,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Potia,397035,Mahakalapada,Kendrapara,1.4092614482101986,0.824210853965156,0.2938079811515241,0.6120497048397033,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Talasanga,396788,Marsaghai,Kendrapara,1.416053760035402,0.8233436295051286,0.2938079811515241,0.6115293701636868,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Siko,395720,Rajkanika,Kendrapara,1.4167563989165337,0.8232539184259019,0.2938079811515241,0.6114755435161507,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Daenigiri,395754,Rajkanika,Kendrapara,1.4275841925850723,0.8218714542871614,0.2938079811515241,0.6106460650329064,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badmaricha Palli,396035,Rajnagar,Kendrapara,1.4357075835468884,0.8208342811535145,0.2938079811515241,0.6100237611527184,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Purusottampur,395835,Rajnagar,Kendrapara,1.442266901447807,0.8199968047432495,0.2938079811515241,0.6095212753065593,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hukitola,396061,Mahakalapada,Kendrapara,1.443009027274554,0.8199020520749482,0.2938079811515241,0.6094644237055785,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chardia,395902,Rajnagar,Kendrapara,1.4513818263745537,0.8188330351679988,0.2938079811515241,0.6088230135614089,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hariharpur,395886,Rajnagar,Kendrapara,1.45407030723305,0.8184897770224948,0.2938079811515241,0.6086170586741065,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baranga,395622,Rajkanika,Kendrapara,1.4552299181322297,0.8183417209612064,0.2938079811515241,0.6085282250373334,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Arakhadiha,396006,Rajnagar,Kendrapara,1.4604835124555462,0.8176709558936581,0.2938079811515241,0.6081257659968045,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nanjura,396999,Mahakalapada,Kendrapara,1.4609402412674877,0.8176126419635106,0.2938079811515241,0.608090777638716,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Barhapur,396039,Rajnagar,Kendrapara,1.4679413197776436,0.8167187627237427,0.2938079811515241,0.6075544500948553,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hetamundia,397138,Mahakalapada,Kendrapara,1.4922185329072106,0.8136191121792643,0.2938079811515241,0.6056946597681683,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Velsari,396047,Rajnagar,Kendrapara,1.507043236202554,0.8117263331606883,0.2938079811515241,0.6045589923570227,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Langalabhanja,395610,Rajkanika,Kendrapara,1.5189554296815224,0.8102054157141118,0.2938079811515241,0.6036464418890767,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Godhan,396718,Marsaghai,Kendrapara,1.5272681152585188,0.8091440739432381,0.2938079811515241,0.6030096368265525,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gokhani,395971,Rajnagar,Kendrapara,1.5279832663913266,0.8090527653327166,0.2938079811515241,0.6029548516602397,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Joginatha,396074,Rajnagar,Kendrapara,1.528332653897625,0.8090081564573753,0.2938079811515241,0.6029280863350348,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhitara Kharinasi,397130,Mahakalapada,Kendrapara,1.5317023650735098,0.8085779206216012,0.2938079811515241,0.6026699448335704,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sri Chandan Pur,397037,Mahakalapada,Kendrapara,1.5352557678455503,0.8081242315272918,0.2938079811515241,0.6023977313769848,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Oliha,397045,Mahakalapada,Kendrapara,1.5375530848571075,0.8078309161501228,0.2938079811515241,0.6022217421506832,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bandhapatana,395927,Rajnagar,Kendrapara,1.5418923838629908,0.8072768858973728,0.2938079811515241,0.6018893239990333,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
